onset,duration,description
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
153.396484,0.5,SYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
155.417969,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
157.451172,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
159.796875,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
161.941406,0.5,ASYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
164.052734,0.5,SYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
167.158203,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
170.027344,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
172.140625,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
175.667969,0.5,ASYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
177.802734,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
179.904297,0.5,SYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
182.972656,0.5,ASYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
185.050781,0.5,SYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
187.341797,0.5,ASYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
189.564453,0.5,SYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
191.820312,0.5,ASYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
193.941406,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
196.052734,0.5,SYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
198.824219,0.5,ASYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
200.867188,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
202.933594,0.5,SYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
205.066406,0.5,ASYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
207.267578,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
209.544922,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
