onset,duration,description
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
211.84375,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
214.125,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
216.236328,0.5,SYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
218.28125,0.5,ASYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
220.425781,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
223.642578,0.5,SYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
225.685547,0.5,ASYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
227.796875,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
229.929688,0.5,SYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
232.230469,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
234.677734,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
237.123047,0.5,ASYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
239.490234,0.5,SYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
241.658203,0.5,ASYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
243.736328,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
245.890625,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
248.037109,0.5,SYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
250.203125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
252.28125,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
254.648438,0.5,ASYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
256.714844,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
258.769531,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
260.9375,0.5,SYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
263.082031,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
266.677734,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
268.978516,0.5,ASYM
